,Unnamed: 0,REF,Review_Date,Cocoa_Percent,Rating,Company Latitude,Company Logitude,Company_Location_Count,Bean Origin Longitude,Bean Origin Latitude,Bean_Origin_Count,clusters,cluster
1617,1617,117,2007,0.72,3.0,46.6,2.21,144,-66.5897,6.4238,1,1,purple
1618,1618,129,2007,0.65,3.75,46.6,2.21,144,-66.5897,6.4238,1,1,purple
1619,1619,129,2007,0.64,4.0,46.6,2.21,144,46.8691,-18.7669,1,1,purple
1620,1620,153,2007,0.85,2.5,46.6,2.21,144,-3.5,10.0,1,1,purple
1621,1621,157,2007,0.71,2.75,46.6,2.21,144,-3.5,10.0,1,1,purple
1622,1622,162,2007,0.64,3.25,46.6,2.21,144,-66.5897,6.4238,1,1,purple
1623,1623,63,2006,0.66,3.0,46.6,2.21,144,-75.0,18.0,1,1,purple
1624,1624,63,2006,0.7,4.0,46.6,2.21,144,-57.5,-10.0,1,1,purple
1625,1625,75,2006,0.64,2.5,46.6,2.21,144,-61.2225,10.6918,1,1,purple
1626,1626,75,2006,0.64,3.0,46.6,2.21,144,-66.5897,6.4238,1,1,purple
1627,1627,75,2006,0.64,3.5,46.6,2.21,144,46.8691,-18.7669,1,1,purple
1628,1628,963,2012,0.72,2.5,37.09,-95.71,738,-1.0232,7.9465,1,0,pink
1629,1629,963,2012,0.65,2.75,37.09,-95.71,738,-1.0232,7.9465,1,0,pink
1630,1630,404,2009,0.72,2.75,-18.77,46.87,17,46.8691,-18.7669,56,1,purple
1631,1631,404,2009,0.76,2.75,-18.77,46.87,17,46.8691,-18.7669,56,1,purple
1632,1632,404,2009,0.8,2.75,-18.77,46.87,17,46.8691,-18.7669,56,1,purple
1633,1633,404,2009,0.7,3.0,-18.77,46.87,17,46.8691,-18.7669,56,1,purple
1634,1634,404,2009,0.68,3.0,-18.77,46.87,17,46.8691,-18.7669,2,1,purple
1635,1635,404,2009,0.64,3.25,-18.77,46.87,17,46.8691,-18.7669,56,1,purple
1636,1636,1470,2015,0.7,3.25,37.09,-95.71,738,-63.5887,-16.2902,2,0,pink
1637,1637,1470,2015,0.7,3.25,37.09,-95.71,738,-63.5887,-16.2902,1,0,pink
1638,1638,1211,2014,0.9,3.25,37.09,-95.71,738,-70.1627,18.7357,37,0,pink
1639,1639,1211,2014,0.75,3.5,37.09,-95.71,738,-61.2225,10.6918,11,0,pink
1640,1640,1227,2014,0.75,3.5,37.09,-95.71,738,-78.1834,-1.8312,3,0,pink
1641,1641,1117,2013,0.9,3.75,37.09,-95.71,738,-57.5,-10.0,2,0,pink
1642,1642,991,2012,0.7,3.25,37.09,-95.71,738,-57.5,-10.0,1,0,pink
1643,1643,951,2012,0.7,3.5,46.6,2.21,144,108.2772,14.0583,1,0,pink
1644,1644,1205,2014,0.75,3.0,37.09,-95.71,738,-75.0152,-9.189967,8,0,pink
1645,1645,153,2007,1.0,2.0,37.09,-95.71,738,-78.1834,-1.8312,3,1,purple
1646,1646,153,2007,0.9,2.0,37.09,-95.71,738,-78.1834,-1.8312,3,1,purple
1647,1647,153,2007,0.75,3.0,37.09,-95.71,738,-78.1834,-1.8312,3,1,purple
1648,1648,153,2007,0.65,3.0,37.09,-95.71,738,-78.1834,-1.8312,1,1,purple
1649,1649,1458,2015,0.77,2.75,37.09,-95.71,738,46.8691,-18.7669,3,0,pink
1650,1650,1458,2015,0.77,3.0,37.09,-95.71,738,-88.4977,17.1899,1,0,pink
1651,1651,1458,2015,0.77,3.0,37.09,-95.71,738,-66.5897,6.4238,6,0,pink
1652,1652,1458,2015,0.77,3.25,37.09,-95.71,738,-75.0152,-9.189967,45,0,pink
1653,1653,1502,2015,0.77,2.75,37.09,-95.71,738,-90.2308,15.7835,1,0,pink
1654,1654,1720,2016,0.7,2.5,37.09,-95.71,738,-75.0152,-9.189967,45,0,pink
1655,1655,1720,2016,0.7,2.5,37.09,-95.71,738,-66.5897,6.4238,17,0,pink
1656,1656,1724,2016,0.7,3.0,37.09,-95.71,738,-70.1627,18.7357,37,0,pink
1657,1657,1756,2016,0.7,3.5,-40.9,174.89,17,-70.1627,18.7357,10,0,pink
1658,1658,1756,2016,0.7,3.5,-40.9,174.89,17,-75.0152,-9.189967,1,0,pink
1659,1659,733,2011,0.72,2.5,-40.9,174.89,17,-1.0232,7.9465,15,0,pink
1660,1660,1169,2013,0.75,2.5,53.14,-8.24,4,-75.0152,-9.189967,4,0,pink
1661,1661,1169,2013,0.89,2.75,53.14,-8.24,4,-75.0152,-9.189967,4,0,pink
1662,1662,1169,2013,0.75,3.25,53.14,-8.24,4,-75.0152,-9.189967,5,0,pink
1663,1663,1173,2013,0.75,2.75,53.14,-8.24,4,-75.0152,-9.189967,1,0,pink
1664,1664,1848,2016,0.7,4.0,55.37,-1.17,95,-74.2973,4.5709,2,0,pink
1665,1665,1227,2014,0.88,3.0,55.37,-1.17,95,-74.2973,4.5709,2,0,pink
1666,1666,1109,2013,1.0,2.25,55.37,-1.17,95,113.9213,-0.7893,1,0,pink
1667,1667,593,2010,0.71,3.0,55.37,-1.17,95,46.8691,-18.7669,19,0,pink
1668,1668,593,2010,0.72,3.5,55.37,-1.17,95,-66.5897,6.4238,1,0,pink
1669,1669,593,2010,0.69,3.75,55.37,-1.17,95,113.9213,-0.7893,3,0,pink
1670,1670,457,2009,0.7,3.0,55.37,-1.17,95,-75.0152,-9.189967,8,1,purple
1671,1671,457,2009,0.72,3.25,55.37,-1.17,95,-66.5897,6.4238,5,1,purple
1672,1672,1912,2016,0.74,3.0,37.09,-95.71,738,-66.5897,6.4238,1,0,pink
1673,1673,1912,2016,0.76,3.5,37.09,-95.71,738,-63.5887,-16.2902,1,0,pink
1674,1674,1916,2016,0.75,3.75,37.09,-95.71,738,-1.0232,7.9465,1,0,pink
1675,1675,1243,2014,0.7,3.0,37.09,-95.71,738,-75.0152,-9.189967,2,0,pink
1676,1676,1042,2013,0.7,3.25,37.09,-95.71,738,-78.1834,-1.8312,7,0,pink
1677,1677,1042,2013,0.7,3.5,37.09,-95.71,738,-61.2225,10.6918,6,0,pink
1678,1678,825,2012,0.7,2.5,37.09,-95.71,738,-78.1834,-1.8312,41,0,pink
1679,1679,825,2012,0.7,3.0,37.09,-95.71,738,-84.0739,9.7489,11,0,pink
1680,1680,951,2012,0.7,3.25,37.09,-95.71,738,46.8691,-18.7669,19,0,pink
1681,1681,741,2011,0.7,4.0,37.09,-95.71,738,-66.5897,6.4238,17,0,pink
1682,1682,769,2011,0.7,3.5,37.09,-95.71,738,-70.1627,18.7357,11,0,pink
1683,1683,1948,2017,0.7,2.75,37.09,-95.71,738,46.8691,-18.7669,1,0,pink
1684,1684,1948,2017,0.7,2.5,37.09,-95.71,738,-70.1627,18.7357,1,0,pink
1685,1685,1574,2015,0.7,3.0,37.09,-95.71,738,147.3257,-6.314993,1,0,pink
1686,1686,1578,2015,0.7,3.25,37.09,-95.71,738,-70.1627,18.7357,1,0,pink
1687,1687,1578,2015,0.7,3.25,37.09,-95.71,738,46.8691,-18.7669,1,0,pink
1688,1688,1578,2015,0.7,3.25,37.09,-95.71,738,-75.0152,-9.189967,1,0,pink
1689,1689,1578,2015,0.7,3.5,37.09,-95.71,738,-88.4977,17.1899,1,0,pink
1690,1690,1820,2016,0.7,3.5,47.52,14.55,23,46.8691,-18.7669,1,0,pink
1691,1691,1824,2016,0.7,2.75,47.52,14.55,23,-78.1834,-1.8312,1,0,pink
1692,1692,1824,2016,0.85,2.75,47.52,14.55,23,-61.2225,10.6918,3,0,pink
1693,1693,1824,2016,0.85,3.0,47.52,14.55,23,34.8888,-6.369028,4,0,pink
1694,1694,1824,2016,0.7,3.5,47.52,14.55,23,34.8888,-6.369028,4,0,pink
1695,1695,1880,2016,0.78,3.5,47.52,14.55,23,-61.2225,10.6918,4,0,pink
1696,1696,1716,2016,0.78,3.75,-25.27,133.78,46,160.1562,-9.6457,2,0,pink
1697,1697,697,2011,0.68,3.5,-25.27,133.78,46,-63.5887,-16.2902,8,0,pink
1698,1698,701,2011,0.66,3.5,-25.27,133.78,46,147.3257,-6.314993,1,0,pink
1699,1699,701,2011,0.72,3.75,-25.27,133.78,46,-63.5887,-16.2902,1,0,pink
1700,1700,801,2012,0.72,3.5,47.52,14.55,23,-80.7821,8.537981,1,0,pink
1701,1701,875,2012,0.7,3.0,47.52,14.55,23,-75.0152,-9.189967,1,0,pink
1702,1702,875,2012,0.7,3.5,47.52,14.55,23,-75.0152,-9.189967,1,0,pink
1703,1703,875,2012,0.62,3.75,47.52,14.55,23,-70.1627,18.7357,1,0,pink
1704,1704,879,2012,0.75,3.0,47.52,14.55,23,-78.1834,-1.8312,2,0,pink
1705,1705,879,2012,0.75,3.0,47.52,14.55,23,147.3257,-6.314993,1,0,pink
1706,1706,879,2012,0.9,3.25,47.52,14.55,23,-63.5887,-16.2902,1,0,pink
1707,1707,879,2012,0.7,3.75,47.52,14.55,23,-70.1627,18.7357,5,0,pink
1708,1708,883,2012,0.68,3.25,47.52,14.55,23,23.656,-4.0383,1,0,pink
1709,1709,647,2011,0.7,3.75,47.52,14.55,23,-75.0152,-9.189967,45,0,pink
1710,1710,749,2011,0.65,3.0,47.52,14.55,23,23.656,-4.0383,2,0,pink
1711,1711,749,2011,0.65,3.5,47.52,14.55,23,82.5,20.0,2,0,pink
1712,1712,781,2011,0.62,3.25,47.52,14.55,23,82.5,20.0,2,0,pink
1713,1713,486,2010,0.65,3.0,47.52,14.55,23,-51.9253,-14.235,1,0,pink
